MOLECULE_NAME,y_actual,y_pred,residual,leverage,std_residual
10519-11-6,4.45,4.4995303,-0.049530299999999805,0.23974844275293897,-0.08384290801414544
10521-91-2,2.89,2.7345157,0.1554842999999999,0.09971984151288166,0.27380527040666147
106-18-3,6.51,6.48225,0.027750000000000163,0.08588711154745432,0.05097265401321024
106-21-8,3.99,3.7808821,0.2091179000000003,0.15024748162510962,0.36736914020983824
106-22-9,3.91,4.1813264,-0.2713263999999995,0.1566613857217723,-0.4707664302698246
106-24-1,3.56,3.6065147,-0.04651469999999991,0.15888401710026884,-0.07858219074403029
106-25-2,3.47,3.538663,-0.06866299999999992,0.15318400529670698,-0.11721992264272225
106-31-0,1.39,1.9254745,-0.5354745000000001,0.20418119282094993,-0.9315730596431351
106-32-1,4.47,4.519962,-0.04996199999999984,0.06942233550814793,-0.08459600910364969
106-37-6,3.79,3.7423751,0.04762490000000019,0.11167490891719832,0.08564443729740423
106-38-7,3.42,3.0913875,0.32861249999999975,0.1000364551484805,0.5758275915646336
106-41-2,2.59,1.9661263,0.6238736999999999,0.17013972757341747,1.0909110555634989
106-42-3,3.15,2.9725764,0.17742360000000001,0.19383449860016855,0.3120784015925754
106-43-4,3.33,2.871215,0.4587850000000002,0.08516359754047952,0.8029136503403633
106-44-5,1.94,2.28723,-0.34723000000000015,0.11971353789837226,-0.6031803377455938
106-46-7,3.417,3.5084605,-0.09146050000000017,0.08047895762103588,-0.15699018460235073
106-48-9,2.39,1.2490119,1.1409881000000002,0.15617105931790673,1.9930176528261765
106-49-0,1.39,1.4424884,-0.0524884000000001,0.21074682384064836,-0.08900331647572182
106-51-4,0.2,-0.18013002,0.38013002,0.5953361068979873,0.6656999576534761
106-63-8,2.22,2.1568515,0.06314850000000005,0.1162623714511999,0.11272537330163611
106-79-6,3.38,3.151388,0.22861200000000004,0.17245171737667217,0.4013766175063477
106-88-7,0.68,0.88793457,-0.20793456999999993,0.13683006084553223,-0.36017931829701216
106-89-8,0.387,-0.054061893,0.441061893,0.09680549855366753,0.7719956721353616
106-91-2,0.96,0.6021235,0.35787649999999993,0.16739929838567916,0.6268786693576619
106-93-4,1.96,1.7447749,0.21522510000000006,0.10801622911283904,0.3780231568274424
106-94-5,2.1,1.99259,0.10741,0.08155915037510796,0.1899396051132854
106-95-6,1.79,1.9964634,-0.20646340000000007,0.13964629786855995,-0.357612860734247
106-98-9,2.4,2.6836004,-0.2836004000000001,0.09183722247388888,-0.4921784357657122
1068-27-5,5.7,4.716462,0.9835380000000002,0.7845632505578424,1.7183457930797292
107-02-8,0.293,0.30463144,-0.011631439999999993,0.37159672758894857,-0.01772830816015878
107-03-9,1.773,1.7731088,-0.00010880000000001999,0.05737351337474007,0.0023729490507848473
107-05-1,2.1,1.3212243,0.7787757000000002,0.14249539582230078,1.3611377522657826
107-06-2,1.48,0.60662305,0.8733769499999999,0.18948758061699777,1.526169729202212
107-07-3,-0.06,-0.07768734,0.017687339999999996,0.0808930292459723,0.033418333398639456
107-10-8,0.37,0.592875,-0.22287500000000005,0.08167845169411002,-0.3862429136425321
107-11-9,0.03,0.63859653,-0.60859653,0.14340536771696982,-1.0591345154220484
107-12-0,0.16,1.3889679,-1.2289679,0.13860108078010638,-2.141373001973351
107-13-1,0.25,1.011754,-0.761754,0.19140856703366493,-1.3263178777632645
107-15-3,-1.76,-0.2511875,-1.5088125,0.14420155630508297,-2.6295621915769183
107-18-6,0.17,0.8245365,-0.6545365,0.13106108385769386,-1.1392768398575106
107-19-7,-0.38,0.13207039,-0.51207039,0.3700845066514246,-0.8907445659209307
107-21-1,-1.36,-0.27091667,-1.08908333,0.08154772683683893,-1.8973442271949796
107-22-2,-1.0,-0.011488031,-0.988511969,0.815522436038616,-1.7218973855410127
107-31-3,-0.09,-0.39931688,0.30931688,0.10791437688392228,0.5421663628301922
107-35-7,-1.3,-1.1821365,-0.11786350000000012,0.09197192610229915,-0.2030502449826581
107-41-5,0.58,1.0840055,-0.5040055,0.12872721470001156,-0.8766753571052455
107-71-1,1.6,1.6068414,-0.0068413999999998865,0.13710421020710864,-0.009372078503525337
107-86-8,0.53,0.46661016,0.06338984000000003,0.28640627570089805,0.11314639117733896
107-87-9,0.91,0.95359147,-0.043591469999999966,0.19354745824703543,-0.0734826130329549
107-88-0,-0.29,-0.7299519,0.4399519,0.10196066919885374,0.7700592882168025
107-92-6,0.79,1.0112214,-0.2212213999999999,0.3249131836492287,-0.3833582067590384
108-03-2,0.87,1.074645,-0.20464500000000008,0.17751296539875766,-0.3544406600829743
108-05-4,0.73,0.13546881,0.59453119,0.29786806397641014,1.0397230169955418
108-09-8,1.2,1.8758188,-0.6758188,0.16964268561232082,-1.1764038338745475
108-10-1,1.333,1.6054353,-0.27243529999999994,0.1953445384213481,-0.47270090744877175
108-11-2,1.43,1.425564,0.0044359999999998845,0.12830692852548606,0.010301357277744545
108-20-3,1.52,1.7424265,-0.22242650000000008,0.2440282916250486,-0.38546050493592426
108-21-4,1.02,0.95660746,0.06339254000000005,0.15693119550659634,0.11315110133008781
108-24-7,-0.27,0.90571725,-1.17571725,0.1866239007947762,-2.0484771888350477
108-31-6,-2.645,-0.68477154,-1.9602284600000002,0.2115012562412218,-3.4170577933734743
108-32-7,-0.41,0.4349712,-0.8449712,0.17643456561301324,-1.471490367884846
108-38-3,3.2,3.1416378,0.058362200000000364,0.13615161592926145,0.104375668078811
108-39-4,1.96,1.9370923,0.022907699999999975,0.13974084718085478,0.04252525673337191
108-43-0,2.49,2.2380111,0.2519889000000002,0.09749950318726572,0.4421576433558502
108-44-1,1.4,1.9956926,-0.5956926,0.15388461645304644,-1.036623596399844
108-46-3,0.797,1.4318088,-0.6348088,0.6212778782333558,-1.1048618471231777
108-48-5,1.68,1.9469513,-0.2669513000000001,0.28977038069526734,-0.46313406386563355
108-62-3,0.12,1.3333261,-1.2133261000000002,0.8318021137580716,-2.1140858659487827
108-64-5,2.47,2.0581,0.41190000000000015,0.10742691660770029,0.7211227201077868
108-67-8,3.42,3.0951247,0.3248753,0.3015878310769695,0.5693080423598738
108-68-9,2.35,1.9437507,0.40624930000000004,0.2779473086667237,0.7112650682049345
108-70-3,4.17,2.6473517,1.5226482999999997,0.10218630198467915,2.658824260285942
108-75-8,1.88,2.0874994,-0.2074994000000001,0.2730873541656243,-0.35942016378897557
108-83-8,3.71,2.929781,0.7802189999999998,0.35678121360513404,1.3636555905851735
108-86-1,2.99,3.3885384,-0.3985383999999996,0.04537757477031039,-0.6926878937815345
108-87-2,3.61,3.7645035,-0.15450350000000013,0.10262578475671202,-0.26696876228502775
108-88-3,2.72,2.7324235,-0.012423499999999699,0.04882739551432303,-0.019110057636536948
108-89-4,1.21,1.3463652,-0.13636519999999996,0.21504208565876817,-0.2353264794688274
108-90-7,2.62,2.3658936,0.25410639999999995,0.03923173380650152,0.44585162426162955
108-91-8,1.46,1.967653,-0.5076530000000001,0.1685082737486672,-0.8830384245686844
108-93-0,1.22,1.1941178,0.025882200000000077,0.14821433057646083,0.04771427501164442
108-94-1,0.81,1.9141674,-1.1041674,0.30929900929049553,-1.9236584026667358
108-95-2,1.46,1.8406116,-0.38061159999999994,0.20656371637797538,-0.6614145729306584
108-98-5,2.52,2.951701,-0.4317009999999999,0.07277174379710093,-0.7505400832436409
108-99-6,1.2,1.0105996,0.18940040000000002,0.18475478252582525,0.33297194138588926
1082-88-8,1.21,0.9838882,0.22611179999999997,0.4016175129330052,0.3970150160609495
109-21-7,2.16,2.4062743,-0.24627430000000006,0.09284155390309398,-0.42706301631483934
109-52-4,1.39,0.97547615,0.4145238499999999,0.09505180329778797,0.7257000291040697
109-60-4,1.24,1.1761394,0.06386059999999993,0.16346961421350492,0.11396763247660908
109-64-8,2.37,1.5605277,0.8094723000000001,0.1821600012814091,1.4146880022173087
109-65-9,2.75,2.4076624,0.3423376,0.08324859293438869,0.5997710424878533
109-66-0,3.39,3.0635872,0.32641279999999995,0.09581328527964758,0.5719902126751683
109-69-3,2.605,2.1287582,0.47624179999999994,0.060553774262347836,0.8333670557127429
109-70-6,2.18,1.2942748,0.8857252000000002,0.09713524611408622,1.5477112638986914
109-73-9,0.943,0.9185308,0.02446919999999997,0.08038625277709936,0.04524929507310034
109-76-2,-1.43,-0.92829883,-0.5017011699999999,0.1791945184539422,-0.8726554510742581
109-79-5,2.28,1.7046875,0.5753124999999999,0.06852810994876546,1.0061959927244204
109-86-4,-0.681,-0.8137614,0.13276139999999992,0.15345445292083754,0.23416514822298207
109-87-5,0.09,0.36130726,-0.27130726000000005,0.34227092392249564,-0.4707330405203395
109-89-7,0.58,0.99718416,-0.41718416,0.2581051286610158,-0.725215441084369
109-92-2,1.04,0.32750472,0.71249528,0.3461588912560687,1.2455114920971597
109-94-4,0.23,0.56650066,-0.33650066,0.13433051381848005,-0.5844629931922909
109-97-7,0.75,0.34342837,0.40657163,0.4178396037134937,0.7118273732180915
109-99-9,0.46,0.7628499,-0.30284989999999995,0.16981889240436704,-0.5257592081132
110-00-9,1.34,1.445346,-0.10534599999999994,0.1991877633893651,-0.18121345348886925
110-01-0,1.8,0.70707333,1.09292667,0.23765095816614445,1.9091744392609025
110-02-1,1.81,2.4202487,-0.6102487000000001,0.055860163907838385,-1.0620167276690862
110-03-2,0.21,1.3832128,-1.1732128,0.2266314216909639,-2.044108173260323
110-12-3,1.827,2.1555,-0.3285,0.20798113224659442,-0.5705058336769968
110-15-6,-0.59,-0.5123556,-0.07764439999999995,0.2845542002782204,-0.13288798408648603
110-16-7,-0.485,0.30502653,-0.79002653,0.23044928898115213,-1.3756393351318987
110-17-8,0.46,0.30502653,0.15497347,0.23044928898115213,0.272914126951597
110-19-0,1.72,1.3231444,0.39685559999999986,0.10600874131348753,0.6948777489914171
110-27-0,7.71,7.2524977,0.4575022999999998,0.1318185976276674,0.8006759788844743
110-42-9,4.41,4.4579296,-0.047929599999999795,0.048714301139965284,-0.08105048523450833
110-43-0,1.98,2.1984954,-0.21849540000000012,0.14191065836342223,-0.3786026969837588
110-49-6,0.121,-0.39265314,0.51365314,0.0902431894097786,0.8986311764303967
110-52-1,2.981,1.9200444,1.0609555999999998,0.21198035776886914,1.8534008750968665
110-54-3,3.9,3.7267623,0.17323770000000005,0.06676178716408394,0.3047760947810037
110-58-7,1.49,1.9440163,-0.45401629999999993,0.0781149732883474,-0.7894691468123519
110-59-8,1.12,2.0634484,-0.9434483999999999,0.059150641783305126,-1.6432839435422943
110-60-1,-1.607,-0.4669138,-1.1400862,0.14954749073038184,-1.986318785834868
110-62-3,1.38,1.0558238,0.3241761999999999,0.1349352004940936,0.5680884616981354
110-63-4,-0.83,-0.36962938,-0.46037061999999995,0.19478299777626773,-0.8005542645215439
110-65-6,-0.73,-0.1354686,-0.5945313999999999,0.6522511029126861,-1.034597881817652
110-71-4,-0.21,-0.10940904,-0.10059096,0.44424982230553106,-0.17291828136786883
110-80-5,-0.375,-0.5587022,0.18370220000000004,0.08554876075416717,0.3230314256846785
110-81-6,3.0,2.2437444,0.7562555999999998,0.14011358753748254,1.3218514148885687
110-82-7,3.427,3.54789,-0.12089000000000016,0.17688798920573287,-0.20832997731387057
110-83-8,2.86,2.7962215,0.06377849999999974,0.2783267335206976,0.11382440894302456
110-86-1,0.65,1.0499027,-0.39990270000000006,0.23564581060180956,-0.6950679165204987
110-89-4,0.84,0.7313493,0.10865069999999999,0.2593273778938236,0.19210400752641446
110-91-8,-0.86,-0.32627735,-0.53372265,0.27208360995739117,-0.9285169555346153
110-93-0,2.07,2.196023,-0.126023,0.20381601203250313,-0.21728450103966349
110-96-3,2.63,2.6015778,0.028422200000000064,0.2986851154263509,0.05214530759756194
111-01-3,5.49,5.644992,-0.15499200000000002,0.7379717471284672,-0.26782095103235853
111-11-5,3.32,3.9328935,-0.6128935000000002,0.049374106198875514,-1.0666305839616983
111-13-7,2.37,2.781549,-0.41154899999999994,0.13663994420559414,-0.7153848987273377
111-14-8,2.42,2.7560163,-0.33601630000000027,0.06975258453980004,-0.5836180266791753
111-15-9,0.24,-0.06449439,0.30449439,0.11605901733566548,0.5337535241155222
111-26-2,1.88,2.6826782,-0.8026781999999999,0.08879272843325428,-1.3977101863272827
111-27-3,2.03,2.4780416,-0.44804160000000026,0.043741577477420565,-0.7790462765796432
111-29-5,-0.49,0.35995325,-0.84995325,0.1827162622109965,-1.4801815591819605
111-30-8,-0.36,0.3466366,-0.7066366,0.4816504871209047,-1.2301655173494646
111-31-9,5.35,4.0612893,1.2887106999999993,0.03589554139971482,2.250719878919271
111-34-2,3.025,2.353732,0.671268,0.33436812660048754,1.1735904601645823
111-42-2,0.0,-0.8879006,0.8879006,0.24651425335036792,1.5515062514134175
111-43-3,2.03,2.2135694,-0.1835694000000001,0.26014876230597994,-0.3176742544263745
111-44-4,1.29,0.19434755,1.09565245,0.15746976209927,1.9139295652459585
111-47-7,2.84,2.8558102,-0.01581020000000022,0.15870504748774575,-0.025018159234461847
111-55-7,0.24,0.041816656,0.19818334399999998,0.25132303655253224,0.3482937961356093
111-65-9,4.787,4.4477997,0.3392002999999999,0.059443163485875604,0.5942980194438376
111-66-0,4.213,4.3673325,-0.15433249999999976,0.06159409304417657,-0.2666704526109358
111-70-6,2.62,2.7658598,-0.14585979999999976,0.04143546069845536,-0.2518898188350683
111-71-7,2.8,2.5377781,0.2622218999999997,0.2078372690137832,0.4600091222738392
111-76-2,0.83,0.3981527,0.43184729999999993,0.09909036417160959,0.7559208052656892
111-82-0,5.41,5.713593,-0.3035930000000002,0.045170313968052836,-0.5270555468197341
111-84-2,5.65,4.9195065,0.7304935000000006,0.05358683305758275,1.2769094052107486
111-85-3,4.73,4.431506,0.2984940000000007,0.047067780117959174,0.5232858376516598
111-87-5,3.0,3.4872549,-0.48725489999999994,0.046080363299779714,-0.8474539183518318
111-88-6,4.21,5.0045524,-0.7945523999999997,0.03335291848175872,-1.383534719954586
111-90-0,-0.345,-0.7678194,0.42281940000000007,0.13702676223235705,0.7401716245245851
111-92-2,2.83,2.8806322,-0.050632199999999905,0.2707513406617077,-0.08576517368596552
1117-86-8,2.1,1.8837372,0.2162628000000002,0.0766168259772809,0.3798334255339019
1118-84-9,1.4,0.66506803,0.7349319699999999,0.28058553280222703,1.2846523206444551
1119-86-4,1.99,2.2412941,-0.2512941000000002,0.08955260181773488,-0.43582006252538635
112-05-0,3.42,3.57318,-0.15317999999999987,0.07729043540529715,-0.26465991518760135
112-07-2,1.51,1.6411982,-0.13119820000000004,0.12068498456898695,-0.22631264270841966
112-12-9,4.09,4.347626,-0.25762600000000013,0.1320056150223909,-0.4468660685217529
112-27-6,-1.61,-1.0485111,-0.5614889000000001,0.30366527195404136,-0.9769552069278175
112-30-1,4.457,4.8069015,-0.34990150000000053,0.0335441030816825,-0.6078407722153892
112-36-7,0.39,0.51761174,-0.12761173999999997,0.28951688319712643,-0.22005605958712435
112-39-0,7.38,7.486672,-0.10667200000000054,0.055665037592596014,-0.18352666183884145
112-40-3,6.1,6.162646,-0.06264599999999998,0.04480919075688945,-0.1067232600169484
112-41-4,6.1,6.5845923,-0.4845923000000001,0.05467988852223882,-0.8428090099410982
112-42-5,4.76,4.951299,-0.19129899999999989,0.03177819174510661,-0.33115854949570805
112-44-7,3.84,4.24738,-0.40737999999999985,0.21292008180201366,-0.7081120739829713
112-49-2,-0.48,-0.9397794,0.45977940000000006,0.25003242271713716,0.8046483821527396
112-55-0,6.35,6.3160243,0.03397570000000005,0.04224200653193916,0.06183339400145684
112-57-2,-0.829,-0.54760665,-0.28139335,0.6029531880890419,-0.48832823479376347
112-61-8,8.35,8.084012,0.2659880000000001,0.06970374838905473,0.4665790875580227
112-70-9,5.665,6.0603566,-0.3953566000000004,0.03264204356404748,-0.6871372404422159
112-72-1,6.03,6.2274666,-0.19746659999999938,0.035271806719564404,-0.34191793397480363
112-88-9,8.0,7.871255,0.12874500000000033,0.0838905836889847,0.22715853433397523
112-92-5,7.295,7.311942,-0.016942000000000235,0.06044310764860737,-0.0269925854867223
1120-36-1,7.08,7.0149636,0.06503640000000033,0.058555887588363636,0.11601881677366561
1120-71-4,-0.28,0.7416656,-1.0216656,0.16473727459869275,-1.7797339285734872
1122-91-4,2.75,3.3115952,-0.5615952000000002,0.2312491424830445,-0.9771406473860393
1125-21-9,1.12,1.1989269,-0.07892689999999991,0.41106980577073615,-0.1351253066421707
1126-79-0,4.26,3.8274086,0.43259139999999974,0.14578863934280856,0.7572188884732405
113-18-8,1.8,1.5633191,0.23668090000000008,0.9992175273865451,0.41545282177111553
1132-61-2,-2.94,-2.6394677,-0.3005323,0.7189494040447196,-0.5217161525537031
1135-40-6,0.3,-0.09041208,0.39041208,0.2014278065878346,0.6836370217914128
114-86-3,-0.52,0.11424292,-0.63424292,0.2807745148291648,-1.1038746688870682
115-18-4,0.66,1.5691242,-0.9091242,0.144647111453811,-1.5834053416975895
115-19-5,0.318,1.1615487,-0.8435486999999999,0.3455378410339901,-1.4690088151866303
115-20-8,1.42,0.4812899,0.9387101,0.1753508978334759,1.6401434758914402
115-70-8,-0.123,-0.16477217,0.04177217,0.3857237506472623,0.07543434385386956
115-77-5,-1.69,-1.3064741,-0.3835259,0.629519289851258,-0.6664985722476425
115-84-4,2.105,1.7336698,0.37133020000000005,0.4201098628899379,0.650348662704575
115-86-6,4.59,4.0020914,0.5879085999999996,0.5428147775622468,1.0281699019982293
115-95-7,3.92,3.9286704,-0.008670400000000189,0.3393872580915112,-0.012562770865590111
116-09-6,0.3,0.38011378,-0.08011378000000002,0.18010069272837206,-0.13719582001050704
116-16-5,2.59,1.134042,1.4559579999999999,0.7962480564451588,2.54248296404003
117-08-8,3.145,2.7742405,0.37075950000000013,0.25611820595040435,0.6493530759735582
117-18-0,4.38,3.3785665,1.0014335,0.07441105337443732,1.74956451104874
117-79-3,3.305,2.9672084,0.3377916000000001,0.3541385398475093,0.5918405408596719
117-80-6,2.865,2.6748333,0.19016670000000024,0.35750970005270144,0.33430875251604264
117-81-7,6.315,6.5052686,-0.19026859999999957,0.37498784268301255,-0.32936101564668013
118-61-6,2.95,3.151349,-0.201349,0.1508986209871062,-0.34869078472738985
118-69-4,4.29,3.5965338,0.6934662,0.09388078582184521,1.2123152426640766
118-71-8,0.09,0.28989884,-0.19989884,0.29718669131102915,-0.3461609791310142
118-74-1,5.653,3.7133236,1.9396763999999997,0.14030300724929284,3.386330205302982
118-75-2,2.3,1.2526922,1.0473077999999998,0.2873372043358362,1.8295922741023445
118-79-6,4.13,3.457651,0.6723490000000001,0.1648571259219484,1.1754762657651248
118-90-1,2.46,2.237598,0.22240199999999977,0.14440857843285287,0.39054326618408425
118-91-2,2.05,2.5913765,-0.5413765000000001,0.08857594867910946,-0.9418691046518302
118-93-4,1.92,1.8302119,0.08978810000000004,0.42386669562309703,0.15919818262282073
119-34-6,0.96,0.9601679,-0.0001678999999999986,0.29063844517025644,0.0022698490406164885
119-36-8,2.533,2.5221872,0.010812800000000067,0.14287141275707826,0.021425691369823207
119-53-9,2.13,2.5783074,-0.4483074,0.35317982535183445,-0.7795099649502478
119-61-9,3.23,3.5068512,-0.27685119999999985,0.20625308737340095,-0.4804044494945013
119-64-2,3.78,3.6619782,0.11802179999999973,0.20669968215126466,0.20845190101692262
119-84-6,1.82,1.78473,0.035270000000000135,0.13221419269648807,0.06409130166915505
1191-16-8,2.0,1.7684848,0.23151520000000003,0.2493832501919639,0.4064412528620311
1193-81-3,1.6,2.0121338,-0.4121337999999999,0.14307421004602933,-0.7164050829227094
1194-98-5,0.54,1.0394176,-0.4994175999999999,0.3257653994529921,-0.8686717608844062
120-00-3,3.232,3.3786561,-0.14665609999999996,0.4615968538763495,-0.2532789649957639
120-14-9,1.22,1.3343542,-0.11435419999999996,0.3151487449653709,-0.1969282675599175
120-21-8,2.72,2.3546357,0.3653643,0.5047436085415602,0.6399411440808247
120-25-2,1.63,1.5607778,0.06922219999999979,0.24121256086757242,0.12332094913513462
120-32-1,3.6,3.814191,-0.21419100000000002,0.17705810488909546,-0.37109366680154465
120-47-8,2.47,2.0810418,0.38895820000000025,0.13119019359648104,0.6811007266512503
120-51-4,3.903,3.9793346,-0.07633460000000003,0.21966977279499872,-0.1306030366530079
120-57-0,1.05,1.5839123,-0.5339122999999999,0.3815974512993212,-0.9288478001526936
120-61-6,2.3,2.1109416,0.18905839999999996,0.2591506604323996,0.33237532203770653
120-72-9,2.14,2.4918272,-0.3518271999999998,0.9992175273865447,-0.6112001578259003
120-73-0,-0.37,-0.13684323,-0.23315676999999999,0.5998205798804446,-0.4041794718751735
120-80-9,0.88,2.0238364,-1.1438364,0.25325314996230514,-1.9928610135528635
120-82-1,4.0,3.5350845,0.46491550000000004,0.03054983370894194,0.8136083138316889
